Date,Company,Year,Month,Day,Weekday,DaysSinceSalary,Season,Holiday,Temperature,Precipitation,SalesScaled
2020-10-09,1,2020,10,9,4,14,2,0,12.6,0.0,0.4610676076393223
2020-10-09,2,2020,10,9,4,14,2,0,12.6,0.0,0.26028061300361716
2020-10-10,0,2020,10,10,5,15,2,0,11.9,2.0,0.5086681462420051
2020-10-10,1,2020,10,10,5,15,2,0,11.9,2.0,0.5928384591571392
2020-10-10,2,2020,10,10,5,15,2,0,11.9,2.0,0.2441623655353388
2020-10-11,0,2020,10,11,6,16,2,0,11.8,0.0,0.10631568105818635
2020-10-11,1,2020,10,11,6,16,2,0,11.8,0.0,0.1256360518074441
2020-10-11,2,2020,10,11,6,16,2,0,11.8,0.0,0.15546249886106123
2020-10-12,0,2020,10,12,0,17,2,0,8.8,0.0,0.10195323975397741
2020-10-12,1,2020,10,12,0,17,2,0,8.8,0.0,0.019223654045347854
2020-10-12,2,2020,10,12,0,17,2,0,8.8,0.0,0.10127202080312657
2020-10-13,0,2020,10,13,1,18,2,0,9.8,0.0,0.10231258975243172
2020-10-13,1,2020,10,13,1,18,2,0,9.8,0.0,0.08152657824108081
2020-10-13,2,2020,10,13,1,18,2,0,9.8,0.0,0.12787286679500676
2020-10-14,0,2020,10,14,2,19,2,0,9.7,0.0,0.11257237199635826
2020-10-14,1,2020,10,14,2,19,2,0,9.7,0.0,0.09929245509453313
2020-10-14,2,2020,10,14,2,19,2,0,9.7,0.0,0.15127146770991667
2020-10-15,0,2020,10,15,3,20,2,0,10.4,0.0,0.2198024947807409
2020-10-15,1,2020,10,15,3,20,2,0,10.4,0.0,0.15465227622523336
2020-10-15,2,2020,10,15,3,20,2,0,10.4,0.0,0.1567249119794164
2020-10-16,0,2020,10,16,4,21,2,0,8.8,0.5,0.33773509729293
2020-10-16,1,2020,10,16,4,21,2,0,8.8,0.5,0.4329570233469521
2020-10-16,2,2020,10,16,4,21,2,0,8.8,0.5,0.2574972548633554
2020-10-17,0,2020,10,17,5,22,2,0,10.5,0.0,0.3978137655551398
2020-10-17,1,2020,10,17,5,22,2,0,10.5,0.0,0.5912023061893854
2020-10-17,2,2020,10,17,5,22,2,0,10.5,0.0,0.2366315260559585
2020-10-18,0,2020,10,18,6,23,2,0,5.5,0.0,0.05184714373813778
2020-10-18,1,2020,10,18,6,23,2,0,5.5,0.0,0.14536618306391558
2020-10-18,2,2020,10,18,6,23,2,0,5.5,0.0,0.15478526333738987
2020-10-19,0,2020,10,19,0,24,2,0,5.9,0.0,0.1154921840940533
2020-10-19,1,2020,10,19,0,24,2,0,5.9,0.0,0.048156204396399525
2020-10-19,2,2020,10,19,0,24,2,0,5.9,0.0,0.10482669612198973
2020-10-20,0,2020,10,20,1,25,2,0,6.6,4.1,0.057058476916626716
2020-10-20,1,2020,10,20,1,25,2,0,6.6,4.1,0.1395112484441414
2020-10-20,2,2020,10,20,1,25,2,0,6.6,4.1,0.12885870791399318
2020-10-21,0,2020,10,21,2,26,2,0,10.0,0.0,0.05356910933201965
2020-10-21,1,2020,10,21,2,26,2,0,10.0,0.0,0.07105558891656563
2020-10-21,2,2020,10,21,2,26,2,0,10.0,0.0,0.14811677472020754
2020-10-22,0,2020,10,22,3,27,2,0,11.5,1.0,0.06541318621208575
2020-10-22,1,2020,10,22,3,27,2,0,11.5,1.0,0.054898131943072435
2020-10-22,2,2020,10,22,3,27,2,0,11.5,1.0,0.15761948040703566
2020-10-23,0,2020,10,23,4,28,2,0,10.0,0.1,0.2753685271991494
2020-10-23,1,2020,10,23,4,28,2,0,10.0,0.1,0.26905099776638386
2020-10-23,2,2020,10,23,4,28,2,0,10.0,0.1,0.278350867271138
2020-10-24,0,2020,10,24,5,29,2,0,3.6,2.2,0.22600589220968909
2020-10-24,1,2020,10,24,5,29,2,0,3.6,2.2,0.4180686253512235
2020-10-24,2,2020,10,24,5,29,2,0,3.6,2.2,0.22660450294930506
2020-10-25,0,2020,10,25,6,30,2,0,12.3,1.1,0.062112793830038024
2020-10-25,1,2020,10,25,6,30,2,0,12.3,1.1,0.05817500166766925
2020-10-25,2,2020,10,25,6,30,2,0,12.3,1.1,0.17122370071671006
2020-10-26,0,2020,10,26,0,0,2,0,11.3,0.4,0.07469216002848639
2020-10-26,1,2020,10,26,0,0,2,0,11.3,0.4,0.0903514502701953
2020-10-26,2,2020,10,26,0,0,2,0,11.3,0.4,0.140975842235663
2020-10-27,0,2020,10,27,1,1,2,0,10.5,0.30000000000000004,0.04334406727547516
2020-10-27,1,2020,10,27,1,1,2,0,10.5,0.30000000000000004,0.08831741323135579
2020-10-27,2,2020,10,27,1,1,2,0,10.5,0.30000000000000004,0.16572714339964825
2020-10-28,0,2020,10,28,2,2,2,0,11.0,2.5,0.10245187344411018
2020-10-28,1,2020,10,28,2,2,2,0,11.0,2.5,0.14241237411629065
2020-10-28,2,2020,10,28,2,2,2,0,11.0,2.5,0.17716184128786758
2020-10-29,0,2020,10,29,3,3,2,0,9.6,0.0,0.11308573363197691
2020-10-29,1,2020,10,29,3,3,2,0,9.6,0.0,0.13665178598505429
2020-10-29,2,2020,10,29,3,3,2,0,9.6,0.0,0.2100741910850952
2020-10-30,0,2020,10,30,4,4,2,0,3.8,0.0,0.21799452546019843
2020-10-30,1,2020,10,30,4,4,2,0,3.8,0.0,0.24648865475560922
2020-10-30,2,2020,10,30,4,4,2,0,3.8,0.0,0.2893777556565646
2020-10-31,0,2020,10,31,5,5,2,1,9.0,0.8999999999999999,0.18477844165659588
2020-10-31,1,2020,10,31,5,5,2,1,9.0,0.8999999999999999,0.303586763460401
2020-10-31,2,2020,10,31,5,5,2,1,9.0,0.8999999999999999,0.20926176693595033
2020-11-01,0,2020,11,1,6,6,2,0,10.3,2.0,0.01137810867516187
2020-11-01,1,2020,11,1,6,6,2,0,10.3,2.0,0.09552129663210362
2020-11-01,2,2020,11,1,6,6,2,0,10.3,2.0,0.1297363524080681
2020-11-02,0,2020,11,2,0,7,2,0,15.4,3.3000000000000003,0.03457275627457857
2020-11-02,1,2020,11,2,0,7,2,0,15.4,3.3000000000000003,0.018826260820951617
2020-11-02,2,2020,11,2,0,7,2,0,15.4,3.3000000000000003,0.0978562853281673
2020-11-03,0,2020,11,3,1,8,2,0,11.4,0.0,0.062104862664194176
2020-11-03,1,2020,11,3,1,8,2,0,11.4,0.0,0.061963734354682554
2020-11-03,2,2020,11,3,1,8,2,0,11.4,0.0,0.12516697216921946
2020-11-04,0,2020,11,4,2,9,2,0,8.5,0.0,0.08118813037093774
2020-11-04,1,2020,11,4,2,9,2,0,8.5,0.0,0.03227878633360197
2020-11-04,2,2020,11,4,2,9,2,0,8.5,0.0,0.14556897487737555
2020-11-05,0,2020,11,5,3,10,2,0,11.5,0.0,0.0523954656516348
2020-11-05,1,2020,11,5,3,10,2,0,11.5,0.0,0.054582920232731494
2020-11-05,2,2020,11,5,3,10,2,0,11.5,0.0,0.15461014601446924
2020-11-06,0,2020,11,6,4,11,2,0,13.9,0.0,0.15659599408482733
2020-11-06,1,2020,11,6,4,11,2,0,13.9,0.0,0.12946680495377583
2020-11-06,2,2020,11,6,4,11,2,0,13.9,0.0,0.2605168633268312
2020-11-07,0,2020,11,7,5,12,2,0,10.8,0.0,0.12101460971182967
2020-11-07,1,2020,11,7,5,12,2,0,10.8,0.0,0.2156592875842194
2020-11-07,2,2020,11,7,5,12,2,0,10.8,0.0,0.22136098834279336
2020-11-08,0,2020,11,8,6,13,2,0,8.0,0.0,0.04578287048180663
2020-11-08,1,2020,11,8,6,13,2,0,8.0,0.0,0.11115958101176066
2020-11-08,2,2020,11,8,6,13,2,0,8.0,0.0,0.1741559992937091
2020-11-09,0,2020,11,9,0,14,2,0,6.8,0.0,0.04673968178559027
2020-11-09,1,2020,11,9,0,14,2,0,6.8,0.0,0.018076191549799822
2020-11-09,2,2020,11,9,0,14,2,0,6.8,0.0,0.09529016095318306
2020-11-10,0,2020,11,10,1,15,2,0,5.8,0.0,0.05126182971221952
2020-11-10,1,2020,11,10,1,15,2,0,5.8,0.0,0.03831306132954591
2020-11-10,2,2020,11,10,1,15,2,0,5.8,0.0,0.12611086671523059
2020-11-11,0,2020,11,11,2,16,2,0,7.3,0.0,0.08298081720675884
2020-11-11,1,2020,11,11,2,16,2,0,7.3,0.0,0.033986504685669286
2020-11-11,2,2020,11,11,2,16,2,0,7.3,0.0,0.13589358035019508
2020-11-12,0,2020,11,12,3,17,2,0,6.5,0.0,0.0652810402890096
2020-11-12,1,2020,11,12,3,17,2,0,6.5,0.0,0.0537979248433133
2020-11-12,2,2020,11,12,3,17,2,0,6.5,0.0,0.14041847042012445
2020-11-13,0,2020,11,13,4,18,2,0,7.5,0.30000000000000004,0.1547026918566457
2020-11-13,1,2020,11,13,4,18,2,0,7.5,0.30000000000000004,0.10801315984811002
2020-11-13,2,2020,11,13,4,18,2,0,7.5,0.30000000000000004,0.26113345691579537
2020-11-14,0,2020,11,14,5,19,2,0,9.1,0.0,0.13138728493458132
2020-11-14,1,2020,11,14,5,19,2,0,9.1,0.0,0.21343130229350996
2020-11-14,2,2020,11,14,5,19,2,0,9.1,0.0,0.20429685155476973
2020-11-15,0,2020,11,15,6,20,2,0,10.3,0.0,0.029564948133026413
2020-11-15,1,2020,11,15,6,20,2,0,10.3,0.0,0.03418341983403878
2020-11-15,2,2020,11,15,6,20,2,0,10.3,0.0,0.14204025661363298
2020-11-16,0,2020,11,16,0,21,2,0,10.8,0.0,0.04758775424266635
2020-11-16,1,2020,11,16,0,21,2,0,10.8,0.0,0.01992526333553294
2020-11-16,2,2020,11,16,0,21,2,0,10.8,0.0,0.09090495368968465
2020-11-17,0,2020,11,17,1,22,2,0,10.6,1.4,0.06074115336353347
2020-11-17,1,2020,11,17,1,22,2,0,10.6,1.4,0.04105633197115951
2020-11-17,2,2020,11,17,1,22,2,0,10.6,1.4,0.11423603595986452
2020-11-18,0,2020,11,18,2,23,2,0,13.5,0.1,0.04124402386867502
2020-11-18,1,2020,11,18,2,23,2,0,13.5,0.1,0.01593503241469763
2020-11-18,2,2020,11,18,2,23,2,0,13.5,0.1,0.1354538193779103
2020-11-19,0,2020,11,19,3,24,2,0,11.7,3.4,0.06688825248653832
2020-11-19,1,2020,11,19,3,24,2,0,11.7,3.4,0.025914352009352267
2020-11-19,2,2020,11,19,3,24,2,0,11.7,3.4,0.15490895348376824
2020-11-20,0,2020,11,20,4,25,2,0,3.4,0.0,0.11381551331527368
2020-11-20,1,2020,11,20,4,25,2,0,3.4,0.0,0.04319439278794284
2020-11-20,2,2020,11,20,4,25,2,0,3.4,0.0,0.27638990815729164
2020-11-21,0,2020,11,21,5,26,2,0,6.5,7.1000000000000005,0.07010506448941523
2020-11-21,1,2020,11,21,5,26,2,0,6.5,7.1000000000000005,0.09485698191583586
2020-11-21,2,2020,11,21,5,26,2,0,6.5,7.1000000000000005,0.20001342408294234
2020-11-22,0,2020,11,22,6,27,2,0,7.1,0.0,0.028018125027650737
2020-11-22,1,2020,11,22,6,27,2,0,7.1,0.0,0.058691738280988476
2020-11-22,2,2020,11,22,6,27,2,0,7.1,0.0,0.14646921669930268
2020-11-23,0,2020,11,23,0,28,2,0,5.5,0.0,0.023591208481507565
2020-11-23,1,2020,11,23,0,28,2,0,5.5,0.0,0.027496174264461843
2020-11-23,2,2020,11,23,0,28,2,0,5.5,0.0,0.10791984437514916
2020-11-24,0,2020,11,24,1,29,2,0,6.5,0.6,0.04169485800077874
2020-11-24,1,2020,11,24,1,29,2,0,6.5,0.6,0.01084929429343504
2020-11-24,2,2020,11,24,1,29,2,0,6.5,0.6,0.12767185494319816
2020-11-25,0,2020,11,25,2,0,2,0,9.5,0.0,0.0746697425823525
2020-11-25,1,2020,11,25,2,0,2,0,9.5,0.0,0.07688507707929622
2020-11-25,2,2020,11,25,2,0,2,0,9.5,0.0,0.1735429519728719
2020-11-26,0,2020,11,26,3,1,2,0,8.9,0.0,0.06041497076947421
2020-11-26,1,2020,11,26,3,1,2,0,8.9,0.0,0.024368605939130518
2020-11-26,2,2020,11,26,3,1,2,0,8.9,0.0,0.17847593411997503
2020-11-27,0,2020,11,27,4,2,2,0,1.2,0.0,0.1607435733513438
2020-11-27,1,2020,11,27,4,2,2,0,1.2,0.0,0.08119157354545917
2020-11-27,2,2020,11,27,4,2,2,0,1.2,0.0,0.3028188206778248
2020-11-28,0,2020,11,28,5,3,2,0,1.2,0.0,0.18734214399528137
2020-11-28,1,2020,11,28,5,3,2,0,1.2,0.0,0.2085925439135676
2020-11-28,2,2020,11,28,5,3,2,0,1.2,0.0,0.23136219449470083
2020-11-29,0,2020,11,29,6,4,2,0,-0.1,0.0,0.06809468364203333
2020-11-29,1,2020,11,29,6,4,2,0,-0.1,0.0,0.050238799591822134
2020-11-29,2,2020,11,29,6,4,2,0,-0.1,0.0,0.13141512012467263
2020-11-30,0,2020,11,30,0,5,2,0,1.9,0.4,0.028005289177714474
2020-11-30,1,2020,11,30,0,5,2,0,1.9,0.4,0.05892512534431869
2020-11-30,2,2020,11,30,0,5,2,0,1.9,0.4,0.12329838478753706
2020-12-01,0,2020,12,1,1,6,2,0,2.1,0.3,0.05782663491616056
2020-12-01,1,2020,12,1,1,6,2,0,2.1,0.3,0.037308282643815936
2020-12-01,2,2020,12,1,1,6,2,0,2.1,0.3,0.134732420685831
2020-12-02,0,2020,12,2,2,7,2,0,3.3,0.0,0.09114894813613111
2020-12-02,1,2020,12,2,2,7,2,0,3.3,0.0,0.0305706416729999
2020-12-02,2,2020,12,2,2,7,2,0,3.3,0.0,0.1609911057526727
2020-12-03,0,2020,12,3,3,8,2,0,3.6,0.0,0.08986261455999013
2020-12-03,1,2020,12,3,3,8,2,0,3.6,0.0,0.03845895920046234
2020-12-03,2,2020,12,3,3,8,2,0,3.6,0.0,0.1736082133280555
2020-12-04,0,2020,12,4,4,9,2,0,4.6,5.4,0.2435736427727417
2020-12-04,1,2020,12,4,4,9,2,0,4.6,5.4,0.08506364834207918
2020-12-04,2,2020,12,4,4,9,2,0,4.6,5.4,0.28216940539090407
2020-12-05,0,2020,12,5,5,10,2,0,7.2,0.0,0.15726386522978358
2020-12-05,1,2020,12,5,5,10,2,0,7.2,0.0,0.1385905103280056
2020-12-05,2,2020,12,5,5,10,2,0,7.2,0.0,0.21436649094028765
2020-12-06,0,2020,12,6,6,11,2,0,7.8,0.0,0.06809468364203333
2020-12-06,1,2020,12,6,6,11,2,0,7.8,0.0,0.07289629734313964
2020-12-06,2,2020,12,6,6,11,2,0,7.8,0.0,0.14360984819843903
2020-12-07,0,2020,12,7,0,12,2,0,5.7,0.0,0.05833309281529274
2020-12-07,1,2020,12,7,0,12,2,0,5.7,0.0,0.0
2020-12-07,2,2020,12,7,0,12,2,0,5.7,0.0,0.10032861454235169
2020-12-08,0,2020,12,8,1,13,2,0,4.3,0.0,0.08164603825983849
2020-12-08,1,2020,12,8,1,13,2,0,4.3,0.0,0.058782957219359167
2020-12-08,2,2020,12,8,1,13,2,0,4.3,0.0,0.1350864531404623
2020-12-09,0,2020,12,9,2,14,2,0,3.0,0.0,0.06457756921950895
2020-12-09,1,2020,12,9,2,14,2,0,3.0,0.0,0.04094287122816503
2020-12-09,2,2020,12,9,2,14,2,0,3.0,0.0,0.15996239294543108
2020-12-10,0,2020,12,10,3,15,2,0,2.9,0.0,0.03877830909741552
2020-12-10,1,2020,12,10,3,15,2,0,2.9,0.0,0.033593172498440946
2020-12-10,2,2020,12,10,3,15,2,0,2.9,0.0,0.16987841726952127
2020-12-11,0,2020,12,11,4,16,2,0,3.2,0.4,0.1841193848859305
2020-12-11,1,2020,12,11,4,16,2,0,3.2,0.4,0.09355143210455115
2020-12-11,2,2020,12,11,4,16,2,0,3.2,0.4,0.29280940251655047
2020-12-12,0,2020,12,12,5,17,2,0,5.1,0.8,0.18092682572114438
2020-12-12,1,2020,12,12,5,17,2,0,5.1,0.8,0.1724370908394791
2020-12-12,2,2020,12,12,5,17,2,0,5.1,0.8,0.22187529017370955
2020-12-13,0,2020,12,13,6,18,2,0,3.6,0.0,0.06809468364203333
2020-12-13,1,2020,12,13,6,18,2,0,3.6,0.0,0.05142101802564892
2020-12-13,2,2020,12,13,6,18,2,0,3.6,0.0,0.14115010776951364
2020-12-14,0,2020,12,14,0,19,2,0,2.2,0.0,0.047196220584583795
2020-12-14,1,2020,12,14,0,19,2,0,2.2,0.0,0.05892512534431869
2020-12-14,2,2020,12,14,0,19,2,0,2.2,0.0,0.120861433122964
2020-12-15,0,2020,12,15,1,20,2,0,6.8,0.2,0.12235166233888625
2020-12-15,1,2020,12,15,1,20,2,0,6.8,0.2,0.04311228740451445
2020-12-15,2,2020,12,15,1,20,2,0,6.8,0.2,0.13340987046533492
2020-12-16,0,2020,12,16,2,21,2,0,6.6,0.0,0.08223886915834949
2020-12-16,1,2020,12,16,2,21,2,0,6.6,0.0,0.09222122536549446
2020-12-16,2,2020,12,16,2,21,2,0,6.6,0.0,0.16618489071049675
2020-12-17,0,2020,12,17,3,22,2,0,6.0,4.3999999999999995,0.14311361694135397
2020-12-17,1,2020,12,17,3,22,2,0,6.0,4.3999999999999995,0.06773795256995979
2020-12-17,2,2020,12,17,3,22,2,0,6.0,4.3999999999999995,0.1909093975050854
2020-12-18,0,2020,12,18,4,23,2,0,6.1,0.0,0.16452706856877125
2020-12-18,1,2020,12,18,4,23,2,0,6.1,0.0,0.1370066475233465
2020-12-18,2,2020,12,18,4,23,2,0,6.1,0.0,0.3131139219584468
2020-12-19,0,2020,12,19,5,24,2,0,7.6,0.0,0.1753188645700641
2020-12-19,1,2020,12,19,5,24,2,0,7.6,0.0,0.14208720078850873
2020-12-19,2,2020,12,19,5,24,2,0,7.6,0.0,0.20337548033536124
2020-12-20,0,2020,12,20,6,25,2,0,6.7,0.0,0.06809468364203333
2020-12-20,1,2020,12,20,6,25,2,0,6.7,0.0,0.04699670456125185
2020-12-20,2,2020,12,20,6,25,2,0,6.7,0.0,0.1428366489131489
2020-12-21,0,2020,12,21,0,26,3,0,6.5,0.0,0.05281133879874118
2020-12-21,1,2020,12,21,0,26,3,0,6.5,0.0,0.09311805908416905
2020-12-21,2,2020,12,21,0,26,3,0,6.5,0.0,0.16384276012608465
2020-12-22,0,2020,12,22,1,27,3,0,5.6,4.0,0.10052076797300817
2020-12-22,1,2020,12,22,1,27,3,0,5.6,4.0,0.038584986112369525
2020-12-22,2,2020,12,22,1,27,3,0,5.6,4.0,0.18740456862667004
2020-12-23,0,2020,12,23,2,28,3,0,4.8,0.0,0.12162297217881303
2020-12-23,1,2020,12,23,2,28,3,0,4.8,0.0,0.035289880922540685
2020-12-23,2,2020,12,23,2,28,3,0,4.8,0.0,0.22089706357080488
2020-12-24,0,2020,12,24,3,29,3,2,0.8,0.0,0.15715877939644493
2020-12-24,1,2020,12,24,3,29,3,2,0.8,0.0,0.10080884135056238
2020-12-24,2,2020,12,24,3,29,3,2,0.8,0.0,0.0038981873621012244
2020-12-25,0,2020,12,25,4,0,3,1,0.1,3.9000000000000004,0.0173704285658689
2020-12-25,1,2020,12,25,4,0,3,1,0.1,3.9000000000000004,0.2594333155912143
2020-12-25,2,2020,12,25,4,0,3,1,0.1,3.9000000000000004,0.04620506677212473
2020-12-26,0,2020,12,26,5,1,3,1,1.0,0.0,0.08916146742559491
2020-12-26,1,2020,12,26,5,1,3,1,1.0,0.0,0.14713508009945633
2020-12-26,2,2020,12,26,5,1,3,1,1.0,0.0,0.1341812181332334
2020-12-27,0,2020,12,27,6,2,3,0,5.2,0.0,0.07622059542566902
2020-12-27,1,2020,12,27,6,2,3,0,5.2,0.0,0.06535258464894186
2020-12-27,2,2020,12,27,6,2,3,0,5.2,0.0,0.15324314258861585
2020-12-28,0,2020,12,28,0,3,3,0,4.4,1.2000000000000002,0.10129267102981017
2020-12-28,1,2020,12,28,0,3,3,0,4.4,1.2000000000000002,0.09311805908416905
2020-12-28,2,2020,12,28,0,3,3,0,4.4,1.2000000000000002,0.15816969887426904
2020-12-29,0,2020,12,29,1,4,3,0,4.9,0.2,0.08663431185005588
2020-12-29,1,2020,12,29,1,4,3,0,4.9,0.2,0.03522407632494503
2020-12-29,2,2020,12,29,1,4,3,0,4.9,0.2,0.17104285014228016
2020-12-30,0,2020,12,30,2,5,3,0,3.2,2.5,0.10149789983197938
2020-12-30,1,2020,12,30,2,5,3,0,3.2,2.5,0.036367997199715646
2020-12-30,2,2020,12,30,2,5,3,0,3.2,2.5,0.20018665322504256
2020-12-31,0,2020,12,31,3,6,3,2,3.3,0.1,0.04676375026257689
2020-12-31,1,2020,12,31,3,6,3,2,3.3,0.1,0.10080884135056238
2020-12-31,2,2020,12,31,3,6,3,2,3.3,0.1,0.03889531219539453
2021-01-01,0,2021,1,1,4,7,3,2,2.2,1.8,0.37817629983198453
2021-01-01,1,2021,1,1,4,7,3,2,2.2,1.8,0.2594333155912143
2021-01-01,2,2021,1,1,4,7,3,2,2.2,1.8,0.09830738819471269
2021-01-02,0,2021,1,2,5,8,3,0,1.8,0.0,0.10816529421084857
2021-01-02,1,2021,1,2,5,8,3,0,1.8,0.0,0.07863308934159204
2021-01-02,2,2021,1,2,5,8,3,0,1.8,0.0,0.16331490422220618
2021-01-03,0,2021,1,3,6,9,3,0,0.4,0.0,0.07622059542566902
2021-01-03,1,2021,1,3,6,9,3,0,0.4,0.0,0.03336820766778966
2021-01-03,2,2021,1,3,6,9,3,0,0.4,0.0,0.13588689653061933
2021-01-04,0,2021,1,4,0,10,3,0,0.4,0.4,0.060002069036915316
2021-01-04,1,2021,1,4,0,10,3,0,0.4,0.4,0.09311805908416905
2021-01-04,2,2021,1,4,0,10,3,0,0.4,0.4,0.15013286197658396
2021-01-05,0,2021,1,5,1,11,3,0,0.4,0.0,0.08453255861238826
2021-01-05,1,2021,1,5,1,11,3,0,0.4,0.0,0.0276653269448158
2021-01-05,2,2021,1,5,1,11,3,0,0.4,0.0,0.16973448111775527
2021-01-06,0,2021,1,6,2,12,3,1,-1.1,0.0,0.15970954106019367
2021-01-06,1,2021,1,6,2,12,3,1,-1.1,0.0,0.04649438749819639
2021-01-06,2,2021,1,6,2,12,3,1,-1.1,0.0,0.15360328717903737
2021-01-07,0,2021,1,7,3,13,3,0,0.0,0.0,0.04161827183976264
2021-01-07,1,2021,1,7,3,13,3,0,0.0,0.0,0.025139711951069347
2021-01-07,2,2021,1,7,3,13,3,0,0.0,0.0,0.14397112811102258
2021-01-08,0,2021,1,8,4,14,3,0,0.7,0.0,0.11347317794544394
2021-01-08,1,2021,1,8,4,14,3,0,0.7,0.0,0.04937907898122227
2021-01-08,2,2021,1,8,4,14,3,0,0.7,0.0,0.23928380937291235
2021-01-09,0,2021,1,9,5,15,3,0,-0.3,0.0,0.13059765714271973
2021-01-09,1,2021,1,9,5,15,3,0,-0.3,0.0,0.14693183799416382
2021-01-09,2,2021,1,9,5,15,3,0,-0.3,0.0,0.2004266697344544
2021-01-10,0,2021,1,10,6,16,3,0,-0.1,2.7,0.07622059542566902
2021-01-10,1,2021,1,10,6,16,3,0,-0.1,2.7,0.018445997313824423
2021-01-10,2,2021,1,10,6,16,3,0,-0.1,2.7,0.12496398424155467
2021-01-11,0,2021,1,11,0,17,3,0,1.1,11.2,0.01400554586219418
2021-01-11,1,2021,1,11,0,17,3,0,1.1,11.2,0.09311805908416905
2021-01-11,2,2021,1,11,0,17,3,0,1.1,11.2,0.13379603688982145
2021-01-12,0,2021,1,12,1,18,3,0,1.6,0.0,0.03499686034874199
2021-01-12,1,2021,1,12,1,18,3,0,1.6,0.0,0.014596920542369406
2021-01-12,2,2021,1,12,1,18,3,0,1.6,0.0,0.13223544386948782
2021-01-13,0,2021,1,13,2,19,3,0,0.2,0.6000000000000001,0.06368764115777395
2021-01-13,1,2021,1,13,2,19,3,0,0.2,0.6000000000000001,0.008425409614150526
2021-01-13,2,2021,1,13,2,19,3,0,0.2,0.6000000000000001,0.1578350146905129
2021-01-14,0,2021,1,14,3,20,3,0,-1.6,0.30000000000000004,0.08355621873138656
2021-01-14,1,2021,1,14,3,20,3,0,-1.6,0.30000000000000004,0.021034226316125934
2021-01-14,2,2021,1,14,3,20,3,0,-1.6,0.30000000000000004,0.15652964414292686
2021-01-15,0,2021,1,15,4,21,3,0,-6.9,0.0,0.1509445184310952
2021-01-15,1,2021,1,15,4,21,3,0,-6.9,0.0,0.039505372096705266
2021-01-15,2,2021,1,15,4,21,3,0,-6.9,0.0,0.2483218973858818
2021-01-16,0,2021,1,16,5,22,3,0,-2.2,0.0,0.2035043895412315
2021-01-16,1,2021,1,16,5,22,3,0,-2.2,0.0,0.11701849209202986
2021-01-16,2,2021,1,16,5,22,3,0,-2.2,0.0,0.21263514968970396
2021-01-17,0,2021,1,17,6,23,3,0,-2.2,0.0,0.07622059542566902
2021-01-17,1,2021,1,17,6,23,3,0,-2.2,0.0,0.06627699985104532
2021-01-17,2,2021,1,17,6,23,3,0,-2.2,0.0,0.1563190083856519
2021-01-18,0,2021,1,18,0,24,3,0,-0.8,0.0,0.03371378225526264
2021-01-18,1,2021,1,18,0,24,3,0,-0.8,0.0,0.09311805908416905
2021-01-18,2,2021,1,18,0,24,3,0,-0.8,0.0,0.11620010335595227
2021-01-19,0,2021,1,19,1,25,3,0,0.1,0.0,0.054039701781542764
2021-01-19,1,2021,1,19,1,25,3,0,0.1,0.0,0.004214452899618344
2021-01-19,2,2021,1,19,1,25,3,0,0.1,0.0,0.1374737077561971
2021-01-20,0,2021,1,20,2,26,3,0,0.8,2.8,0.03604853129916555
2021-01-20,1,2021,1,20,2,26,3,0,0.8,2.8,0.016584684014172714
2021-01-20,2,2021,1,20,2,26,3,0,0.8,2.8,0.16027664518046617
2021-01-21,0,2021,1,21,3,27,3,0,4.0,1.8,0.06395283052350542
2021-01-21,1,2021,1,21,3,27,3,0,4.0,1.8,0.02308356866340231
2021-01-21,2,2021,1,21,3,27,3,0,4.0,1.8,0.16805397811689685
2021-01-22,0,2021,1,22,4,28,3,0,4.5,3.7,0.17885299228065665
2021-01-22,1,2021,1,22,4,28,3,0,4.5,3.7,0.048618263752488414
2021-01-22,2,2021,1,22,4,28,3,0,4.5,3.7,0.2875409765658092
2021-01-23,0,2021,1,23,5,29,3,0,4.6,0.0,0.1767368801746265
2021-01-23,1,2021,1,23,5,29,3,0,4.6,0.0,0.17369893852232632
2021-01-23,2,2021,1,23,5,29,3,0,4.6,0.0,0.20770379521000354
2021-01-24,0,2021,1,24,6,30,3,0,0.8,0.0,0.07622059542566902
2021-01-24,1,2021,1,24,6,30,3,0,0.8,0.0,0.032846013841016555
2021-01-24,2,2021,1,24,6,30,3,0,0.8,0.0,0.15779763710185282
2021-01-25,0,2021,1,25,0,0,3,0,0.3,3.9,0.05898551115665205
2021-01-25,1,2021,1,25,0,0,3,0,0.3,3.9,0.09311805908416905
2021-01-25,2,2021,1,25,0,0,3,0,0.3,3.9,0.11755028465338374
2021-01-26,0,2021,1,26,1,1,3,0,-2.6,0.0,0.060834092886285225
2021-01-26,1,2021,1,26,1,1,3,0,-2.6,0.0,0.019770718303809567
2021-01-26,2,2021,1,26,1,1,3,0,-2.6,0.0,0.15688032939631533
2021-01-27,0,2021,1,27,2,2,3,0,-3.9,0.0,0.0635699692475583
2021-01-27,1,2021,1,27,2,2,3,0,-3.9,0.0,0.03221321179842815
2021-01-27,2,2021,1,27,2,2,3,0,-3.9,0.0,0.18263828762016066
2021-01-28,0,2021,1,28,3,3,3,0,-1.8,3.5,0.10024830225929054
2021-01-28,1,2021,1,28,3,3,3,0,-1.8,3.5,0.013912175620104258
2021-01-28,2,2021,1,28,3,3,3,0,-1.8,3.5,0.1694744275159325
